wpm,accuracy,mistakes,backspaces,consistency,typing_time,level
64,100,4,4,71,117.8966478,Intermediate
41,98,6,16,100,71.82925074,Intermediate
65,100,4,3,70,109.6264964,Intermediate
72,61,4,2,78,86.54315628,Beginner
77,66,3,6,72,102.7456665,Professional
27,65,2,5,81,80.33449516,Advanced
80,58,5,7,70,98.14589266,Professional
60,100,9,12,89,95.40755231,Intermediate
54,64,11,7,73,57.0678393,Professional
56,66,14,2,78,128.6959722,Beginner
80,100,11,3,63,116.0268252,Intermediate
43,75,11,9,68,73.52638681,Advanced
67,100,7,4,76,67.46746113,Intermediate
68,68,2,10,65,80.68713077,Professional
45,83,16,8,67,72.25193662,Advanced
41,68,10,6,78,46.40573808,Advanced
75,74,14,1,76,71.90982016,Professional
46,62,20,8,90,143.2041554,Beginner
76,99,12,5,74,72.3936539,Intermediate
55,83,7,6,91,45.18858609,Beginner
73,89,7,0,73,55.4988914,Intermediate
46,70,9,9,69,46.46349392,Professional
34,76,5,10,67,87.52021597,Advanced
15,50,5,1,97,51.71511213,Advanced
66,81,9,2,77,84.1382062,Professional
71,63,8,4,80,106.101493,Beginner
71,74,9,9,87,91.50404492,Beginner
57,68,13,6,86,100.9069166,Beginner
58,100,10,12,91,85.39998542,Intermediate
49,74,12,11,62,77.09212159,Advanced
27,68,4,5,80,69.01461945,Advanced
52,94,4,7,91,45.36375627,Intermediate
79,70,8,5,72,92.25324157,Professional
89,60,2,8,70,135.4071526,Professional
48,72,11,7,74,58.86719865,Professional
36,68,7,5,75,102.7800738,Advanced
32,67,9,1,88,61.93089973,Advanced
64,70,3,8,71,90.95547327,Professional
32,67,10,0,90,60.82504591,Advanced
79,65,4,9,85,85.57450052,Beginner
59,83,4,4,86,50.00553735,Beginner
36,80,7,12,64,68.43241784,Advanced
57,73,9,9,67,55.82201632,Professional
63,76,8,7,88,72.00895222,Beginner
56,59,1,11,71,94.89693223,Professional
56,85,20,10,58,79.10657435,Advanced
73,69,4,3,78,81.49900075,Beginner
27,68,6,1,92,93.49029184,Advanced
37,88,9,12,57,104.9715566,Advanced
30,77,6,8,73,71.34792216,Advanced
46,96,2,11,91,118.1479655,Intermediate
36,76,7,9,66,94.35813844,Advanced
61,95,5,5,81,78.56374715,Intermediate
61,98,13,11,91,65.50180924,Intermediate
70,75,8,10,92,70.51665168,Beginner
77,57,10,8,67,67.31102341,Professional
42,80,17,3,85,103.9679501,Beginner
53,66,7,1,78,75.29687034,Beginner
51,82,12,5,88,76.70285018,Beginner
76,100,3,1,60,108.4726375,Intermediate
61,86,16,0,82,67.32972229,Professional
60,97,2,5,73,139.839915,Intermediate
42,79,11,7,70,77.18198283,Advanced
49,87,16,12,58,77.29335777,Advanced
78,67,6,6,78,110.9524672,Beginner
67,100,12,10,79,125.5961518,Intermediate
67,74,8,2,79,96.46342232,Professional
72,80,2,6,71,100.2351491,Professional
76,100,8,3,67,106.1437546,Intermediate
84,100,15,2,67,61.90916925,Intermediate
82,84,4,0,78,118.2727273,Professional
77,74,6,7,65,76.89803346,Professional
59,71,9,5,75,78.80350695,Intermediate
60,83,14,3,74,48.48223674,Professional
67,58,10,7,72,75.38036729,Professional
60,66,12,4,78,73.60591037,Professional
90,100,10,2,55,111.1514124,Intermediate
57,74,10,6,74,72.82943809,Professional
56,97,12,12,91,76.30439367,Intermediate
71,81,8,3,73,81.01325402,Professional
63,95,1,0,68,106.3279666,Intermediate
48,72,14,7,71,61.56167435,Advanced
70,70,6,7,69,76.510216,Professional
74,75,12,1,80,90.60946075,Professional
62,81,7,8,92,49.37824463,Beginner
33,79,7,9,68,78.6565717,Advanced
71,69,3,9,67,84.17430535,Professional
32,72,4,10,71,65.07129234,Advanced
32,78,6,7,73,79.48344643,Advanced
29,78,8,3,76,104.741272,Professional
48,65,18,0,89,56.53322728,Advanced
56,73,10,4,79,81.96785018,Professional
61,76,12,9,89,98.35663724,Beginner
64,96,5,1,75,55.55685848,Intermediate
28,52,7,5,100,61.87587612,Advanced
69,57,8,2,76,117.819933,Beginner
68,80,8,5,71,76.52957848,Professional
55,99,9,15,95,103.8527285,Intermediate
66,73,14,3,75,61.2341367,Professional
44,80,15,3,80,49.06649476,Professional
59,97,9,11,89,78.47069084,Intermediate
56,75,12,7,89,83.96839623,Beginner
74,100,10,5,70,104.0631908,Intermediate
37,66,9,4,81,49.17771264,Advanced
59,100,7,8,81,106.4151587,Intermediate
70,71,10,3,76,78.6918697,Professional
18,65,3,7,81,63.64097833,Advanced
54,93,5,8,89,75.87472186,Intermediate
63,91,15,0,79,67.80656358,Professional
64,75,11,3,76,72.74352283,Professional
66,86,7,3,75,82.56360542,Professional
69,65,6,5,84,83.00424176,Beginner
63,92,11,8,91,58.79269622,Intermediate
48,86,6,12,100,68.60100272,Intermediate
53,86,0,4,84,74.28385187,Intermediate
63,79,11,4,74,69.40797113,Professional
82,100,8,0,61,100.3143592,Intermediate
49,88,11,5,73,46.17316294,Professional
90,100,14,3,59,128.4511277,Intermediate
37,72,10,4,75,101.4717978,Advanced
58,89,15,0,79,61.40000202,Professional
54,60,12,3,70,130.439474,Beginner
68,69,6,1,75,96.78775133,Beginner
67,62,6,7,73,82.70506847,Professional
69,100,11,10,80,115.5091537,Intermediate
40,88,10,14,57,73.27870334,Advanced
66,72,7,5,84,79.04750715,Beginner
65,71,6,2,81,70.62541561,Beginner
32,58,1,6,80,67.19512259,Advanced
82,60,5,9,85,90.33487792,Beginner
48,75,15,4,86,99.16349736,Beginner
68,94,10,6,80,73.07256058,Intermediate
48,94,9,14,100,84.35601605,Intermediate
69,87,10,0,79,83.16205974,Advanced
73,71,4,6,72,95.95405077,Professional
43,83,13,9,63,94.67651373,Advanced
67,75,11,4,74,74.66564878,Professional
37,71,8,7,73,76.01631812,Advanced
55,84,8,5,88,55.75948576,Beginner
86,76,0,8,86,47.40965972,Beginner
68,67,0,0,80,45.29160989,Beginner
36,74,10,5,75,72.28263982,Advanced
71,60,3,9,68,88.58134737,Professional
53,96,1,4,82,72.38181029,Intermediate
70,64,11,7,79,135.6539554,Beginner
75,88,9,0,68,46.19651348,Intermediate
53,78,14,7,89,95.03682486,Beginner
21,66,3,1,90,69.95029509,Advanced
79,50,4,13,63,112.7543098,Professional
80,66,1,8,69,107.8611895,Professional
52,75,16,4,76,45.74398779,Professional
63,74,11,9,90,83.2088211,Beginner
67,63,11,6,81,121.4654682,Beginner
53,94,3,6,86,77.68706914,Intermediate
57,96,8,10,88,97.11057703,Intermediate
41,60,8,4,81,56.06560152,Advanced
71,93,5,2,60,87.05544826,Intermediate
24,73,5,3,81,85.61837038,Advanced
60,62,15,9,90,115.8837702,Beginner
54,72,13,4,78,61.02773861,Professional
44,69,18,1,88,65.30409644,Advanced
72,56,4,1,76,95.76806518,Beginner
75,93,13,2,71,55.91795276,Intermediate
72,81,8,3,75,96.10882188,Professional
60,96,10,9,91,52.46070077,Professional
58,67,5,9,70,72.86671834,Professional
35,73,12,1,83,79.61147505,Advanced
59,55,5,8,75,94.96496746,Professional
63,91,9,8,87,63.0171417,Intermediate
71,86,7,3,74,92.46470013,Professional
31,70,5,7,78,55.68464563,Advanced
64,89,9,7,90,61.2735778,Intermediate
65,77,3,8,69,89.65007747,Professional
56,94,7,7,94,76.81106621,Intermediate
22,67,2,2,85,84.70386527,Advanced
55,76,9,6,91,55.31413318,Beginner
52,67,16,5,85,117.9458257,Beginner
58,95,6,7,86,62.52874075,Intermediate
42,74,13,7,75,45.9482716,Advanced
76,100,12,5,73,82.78963587,Intermediate
84,75,0,7,83,63.11459645,Beginner
72,98,3,0,61,135.4790999,Intermediate
63,84,12,12,93,86.25767645,Beginner
74,69,5,5,75,104.2952926,Professional
82,67,3,4,77,124.2928813,Professional
64,69,7,6,75,87.03279985,Professional
30,63,7,0,89,86.21858616,Advanced
31,70,7,2,81,95.09374174,Advanced
33,75,7,5,72,112.5425253,Advanced
80,63,0,9,67,109.0697543,Professional
24,63,4,1,92,49.96643299,Professional
53,94,4,8,90,68.68371743,Intermediate
67,75,4,2,79,72.25247442,Beginner
35,70,10,2,83,65.71812864,Advanced
62,96,5,6,81,83.66295111,Intermediate
87,83,6,7,86,82.38661414,Beginner
76,61,5,9,66,81.68225591,Professional
66,99,17,1,77,52.51607748,Professional
61,100,10,12,89,92.95552443,Intermediate
79,94,6,3,60,74.85398136,Intermediate
62,91,9,9,91,48.65010391,Intermediate
32,70,7,5,79,61.93678389,Advanced
58,64,11,4,78,69.7844379,Professional
33,79,13,1,81,94.75434945,Advanced
74,69,2,9,65,84.99716083,Professional
28,70,4,6,78,77.89378282,Advanced
48,79,20,1,79,79.26426824,Advanced
55,70,15,5,84,116.7720087,Beginner
65,84,2,8,68,91.0797116,Professional
67,74,8,10,92,69.90757503,Beginner
65,92,6,4,76,97.12477678,Intermediate
55,100,0,4,73,130.8577342,Intermediate
63,99,11,12,88,90.61195527,Intermediate
19,69,1,4,83,84.04555978,Advanced
72,97,9,0,64,95.46108048,Intermediate
63,69,6,7,71,83.60589154,Professional
34,67,9,2,84,65.42289914,Advanced
22,67,1,4,83,82.8980848,Advanced
74,94,8,1,65,70.32092371,Intermediate
76,65,11,12,90,117.5225263,Beginner
72,73,7,5,73,90.04339851,Professional
46,84,4,8,100,73.78037238,Intermediate
69,71,8,4,74,82.79129252,Professional
72,79,7,5,70,85.63845735,Professional
33,74,11,3,83,59.52386039,Advanced
75,99,9,2,71,68.38853097,Intermediate
74,63,3,8,69,94.40648655,Professional
79,68,0,3,79,57.09256402,Beginner
60,83,13,3,76,69.94357946,Professional
65,66,4,6,77,102.8088589,Professional
65,58,9,6,74,80.55995866,Professional
67,82,2,5,86,52.22955663,Beginner
55,67,14,4,79,58.31234657,Professional
51,77,14,6,73,51.36438431,Professional
19,65,0,2,84,102.6622422,Advanced
72,71,9,3,77,90.10979051,Professional
27,69,2,7,77,68.28357449,Advanced
56,71,9,1,79,92.65154168,Beginner
55,100,9,15,93,114.9484414,Intermediate
66,97,12,10,88,70.16447034,Intermediate
72,70,11,10,88,107.1366222,Beginner
64,100,12,8,83,71.35947034,Intermediate
50,73,12,10,62,79.71346505,Advanced
21,75,1,9,70,102.5419277,Advanced
82,94,12,1,67,83.44818144,Intermediate
52,86,14,9,91,84.15274892,Beginner
66,64,10,6,85,101.8262616,Beginner
35,78,7,9,66,99.42538516,Advanced
64,88,9,4,72,72.79188,Professional
65,88,6,1,80,60.31841539,Intermediate
56,76,16,4,74,45.4506368,Professional
14,62,0,1,96,84.16192953,Advanced
27,76,5,7,74,75.00813272,Advanced
40,66,13,0,84,87.22304797,Advanced
33,65,6,4,83,50.22646085,Advanced
68,89,8,17,100,56.67998895,Beginner
57,92,2,4,80,80.1651748,Intermediate
62,70,12,7,87,102.8638898,Beginner
64,75,10,14,96,73.41147673,Beginner
71,75,1,7,90,61.69931253,Beginner
58,57,10,2,70,125.3443135,Beginner
69,98,15,11,88,69.44996415,Intermediate
72,77,5,6,82,75.64729374,Beginner
39,67,11,2,80,89.55460221,Advanced
67,68,6,6,72,81.08724713,Professional
56,97,5,8,84,93.33639359,Intermediate
70,67,12,10,88,111.2778009,Beginner
51,63,12,3,81,107.5764723,Beginner
38,74,11,4,75,91.65183219,Advanced
63,77,17,0,83,73.22443972,Professional
59,83,17,0,78,48.33325798,Professional
62,98,4,3,78,71.57773195,Intermediate
59,50,1,13,66,72.60424922,Professional
30,76,4,10,69,77.32823195,Advanced
73,78,3,9,91,47.8196346,Beginner
78,73,6,10,88,82.32983084,Beginner
66,63,6,1,73,109.1904726,Beginner
69,76,6,7,87,69.4731951,Beginner
44,75,12,7,66,108.0815444,Advanced
23,70,0,7,76,79.40980453,Professional
52,91,8,11,100,71.48717211,Intermediate
77,70,3,9,91,50.89895762,Beginner
78,74,6,7,79,104.2955843,Beginner
33,80,7,9,65,100.496675,Advanced
66,68,6,6,74,97.36967397,Professional
51,84,13,3,76,51.55274714,Professional
71,82,5,11,94,45.60312619,Beginner
55,76,11,4,85,82.14001228,Beginner
26,68,0,8,75,77.03038428,Advanced
71,97,4,0,63,105.6921437,Intermediate
85,100,12,4,61,132.3416318,Intermediate
56,62,8,10,69,61.11877194,Professional
63,71,12,4,77,75.41721921,Professional
60,72,5,4,86,55.10857395,Beginner
34,78,3,9,66,106.8324231,Advanced
60,93,8,6,87,48.20315697,Intermediate
29,69,3,8,71,94.26172518,Advanced
62,72,11,11,97,68.53670039,Beginner
57,80,17,3,75,51.98631319,Professional
63,100,0,0,69,96.13617156,Intermediate
74,97,8,3,67,121.734636,Intermediate
74,100,7,3,65,132.6250431,Intermediate
59,71,4,5,66,91.97259375,Beginner
64,90,7,3,83,52.78550702,Intermediate
76,80,4,6,68,96.23668642,Professional
67,92,8,3,79,50.96177093,Intermediate
35,73,11,1,81,100.8085386,Advanced
91,65,0,12,87,67.00108,Beginner
71,72,1,3,82,46.78598063,Beginner
60,65,12,4,81,113.7372645,Beginner
68,99,10,6,79,81.23319787,Intermediate
65,95,2,0,70,80.64211872,Intermediate
68,68,11,3,78,86.82204443,Professional
43,77,14,7,71,56.23776041,Advanced
70,90,4,4,70,92.05081804,Professional
59,86,8,10,97,51.93863503,Beginner
70,98,3,0,66,87.09577071,Intermediate
32,75,4,10,70,65.60095344,Advanced
29,70,5,6,80,49.24860955,Advanced
63,67,7,8,70,72.36238808,Professional
57,57,5,10,72,80.30434643,Professional
34,76,7,7,69,103.5772673,Advanced
74,71,5,7,68,86.32352698,Professional
55,92,6,9,93,58.27424589,Intermediate
69,65,9,6,71,69.34394165,Professional
36,73,7,8,71,72.16788943,Advanced
30,61,8,2,94,82.10187356,Advanced
72,78,11,3,76,93.03211348,Professional
68,64,9,2,74,120.2853307,Beginner
77,72,1,7,70,111.0563968,Professional
84,97,14,4,70,82.22867355,Intermediate
64,66,5,9,69,79.33264636,Professional
44,67,17,2,86,94.16574529,Advanced
67,100,7,7,77,105.1633204,Intermediate
26,73,6,1,81,109.0743601,Advanced
44,95,0,8,91,79.65778343,Intermediate
54,100,16,0,77,47.7929381,Professional
66,76,13,2,79,77.62367567,Professional
78,72,7,4,72,90.63587867,Professional
60,100,4,5,75,119.7907278,Intermediate
73,97,10,4,73,86.81307362,Intermediate
11,56,6,1,94,83.95008482,Advanced
34,73,5,9,70,79.2301537,Advanced
40,93,1,11,99,67.26983957,Intermediate
63,76,7,6,72,80.80817378,Professional
38,74,9,6,71,91.49052105,Advanced
60,74,5,5,74,79.18671979,Professional
74,71,4,5,80,80.24845424,Beginner
86,69,0,3,74,77.68519736,Beginner
33,93,1,7,98,48.97951096,Intermediate
58,79,11,11,98,60.96224311,Beginner
53,92,16,0,82,65.91160019,Professional
63,63,14,7,84,129.3864976,Beginner
33,81,14,4,75,83.77682631,Advanced
65,73,2,8,69,89.61328874,Professional
62,79,1,8,69,91.45258455,Professional
29,69,3,6,76,85.84744901,Advanced
70,73,3,4,82,59.58233259,Beginner
78,96,14,7,81,60.75575068,Intermediate
27,73,4,5,75,101.8027139,Advanced
71,65,1,11,66,103.9968812,Professional
60,94,10,9,89,69.65043756,Intermediate
65,68,5,7,74,92.62028971,Professional
55,67,11,1,79,103.3612622,Beginner
68,62,5,7,74,95.29978937,Professional
55,99,9,13,92,110.3875655,Intermediate
70,68,12,9,83,128.5807946,Beginner
39,70,11,4,77,76.82809775,Advanced
32,68,6,5,77,77.75273151,Advanced
10,66,8,8,83,71.88460797,Advanced
85,85,1,11,87,60.07230485,Beginner
51,95,7,11,96,56.98064015,Intermediate
51,95,3,7,87,78.32076706,Intermediate
50,97,3,8,87,94.28122576,Intermediate
63,63,14,2,80,67.72029939,Professional
58,92,6,5,82,65.78434506,Intermediate
89,79,3,11,90,62.44395008,Beginner
77,53,5,16,64,115.8210442,Professional
76,62,1,12,63,96.73968628,Professional
55,89,19,15,55,79.34812258,Advanced
47,84,16,12,57,81.071634,Professional
60,98,7,8,82,103.1531768,Intermediate
60,74,5,8,72,78.14347745,Professional
77,99,9,1,67,81.579888,Intermediate
40,69,8,8,72,66.96060592,Advanced
62,99,8,7,82,83.99342765,Intermediate
65,78,2,4,84,49.46576769,Beginner
74,66,3,2,77,84.16870277,Beginner
57,70,7,2,84,68.1954317,Beginner
46,74,12,8,66,89.56827934,Advanced
44,94,4,12,100,58.72001205,Intermediate
58,96,13,12,95,54.25539861,Intermediate
73,74,10,3,75,79.90496411,Professional
57,70,10,0,76,107.4141705,Beginner
61,80,8,4,75,80.13847433,Professional
60,64,10,5,87,89.28046557,Beginner
61,71,10,0,73,117.8945525,Beginner
65,73,8,5,74,81.28114019,Professional
57,94,7,11,93,69.51724333,Intermediate
60,93,11,13,97,58.52831238,Beginner
45,71,19,2,87,72.72105129,Advanced
38,95,3,14,100,53.94724033,Intermediate
76,84,4,9,87,61.63716789,Beginner
79,74,8,1,78,104.2809613,Professional
73,70,5,4,78,92.84755934,Beginner
61,79,9,9,92,66.13517313,Beginner
62,91,8,5,85,48.73920637,Intermediate
56,65,14,6,73,45.93153982,Professional
59,65,11,1,77,117.5034553,Beginner
23,76,5,4,81,82.35730546,Advanced
68,95,9,7,81,83.4569533,Intermediate
94,54,1,8,69,137.2637689,Professional
40,94,4,13,100,54.38067356,Intermediate
27,72,1,10,70,82.12950549,Advanced
67,78,8,5,72,83.72278692,Professional
75,97,7,0,63,100.5313106,Intermediate
29,71,1,11,64,100.5957401,Advanced
46,84,14,11,62,64.9877593,Advanced
81,97,6,2,62,64.55401697,Intermediate
66,75,4,2,80,68.9251322,Beginner
71,64,7,5,82,91.77647526,Beginner
71,78,4,5,72,94.97921192,Professional
29,72,9,2,86,56.23639774,Advanced
31,64,5,3,83,85.54301728,Advanced
47,87,14,2,78,52.78339698,Professional
62,99,8,6,83,68.30294602,Intermediate
27,67,4,4,83,58.10514236,Advanced
70,67,4,5,76,107.7456874,Professional
68,74,13,1,79,82.50837922,Professional
69,82,8,4,71,78.91034715,Professional
64,80,12,12,93,87.37591873,Beginner
57,77,17,13,97,105.7705424,Beginner
79,75,2,4,74,115.4818225,Professional
79,75,6,15,96,69.28203052,Beginner
58,58,6,10,69,72.43065851,Professional
67,99,9,5,80,53.65945309,Intermediate
73,70,8,5,71,83.49505797,Professional
57,86,14,2,77,60.04025402,Advanced
56,79,3,2,87,67.92757865,Beginner
62,66,9,5,84,94.12240429,Beginner
36,70,10,3,79,82.46992895,Advanced
13,60,0,2,100,48.23178983,Advanced
78,61,7,3,73,128.9986566,Beginner
31,63,8,0,89,71.86279623,Advanced
53,76,13,4,77,59.60619343,Professional
63,66,10,6,73,64.40163506,Professional
41,80,12,9,67,73.44402461,Advanced
61,81,8,8,91,54.66529716,Professional
89,94,4,4,55,108.0532636,Intermediate
64,90,12,3,75,58.34115601,Professional
47,77,16,5,73,69.17720238,Advanced
86,76,2,3,74,124.2461973,Professional
79,100,9,0,67,45.55582039,Intermediate
76,63,8,5,74,89.70096333,Advanced
53,94,5,7,91,46.915968,Intermediate
83,84,0,9,86,47.98242924,Beginner
61,69,4,8,72,83.5255485,Professional
39,74,12,4,75,82.49974255,Advanced
21,72,3,2,82,104.3625779,Advanced
20,76,1,2,86,94.84874401,Advanced
68,97,12,12,84,118.8919533,Intermediate
32,56,10,4,100,61.26604909,Advanced
71,78,6,13,98,45.83503626,Beginner
60,97,12,11,93,58.53852228,Intermediate
33,74,6,8,71,87.76985343,Advanced
67,63,4,6,77,107.7739892,Advanced
67,84,16,2,71,45.97023611,Professional
56,88,9,5,71,59.24424519,Professional
51,94,9,14,97,100.9966958,Intermediate
45,82,15,7,64,112.78025,Advanced
69,94,8,2,73,72.21037177,Intermediate
42,81,11,11,62,88.6282159,Advanced
63,97,10,10,85,100.2025781,Intermediate
47,85,17,8,65,79.47169451,Professional
66,81,20,6,61,84.99015099,Advanced
80,100,8,2,62,120.3657429,Intermediate
67,81,1,7,70,101.5748719,Professional
78,83,11,1,77,102.3760328,Professional
38,73,9,7,71,82.55803972,Advanced
48,85,6,2,89,64.76156528,Beginner
80,85,1,11,91,50.48662731,Beginner
72,94,7,1,70,83.84578217,Advanced
55,72,15,5,83,123.5841348,Beginner
12,60,3,0,93,87.89801748,Advanced
79,100,8,3,63,120.2210649,Intermediate
66,95,5,4,76,95.56959666,Intermediate
77,90,7,2,68,55.56902568,Intermediate
64,68,14,10,88,119.1074176,Beginner
76,59,2,7,76,128.070193,Professional
37,80,10,9,69,62.60663515,Advanced
56,93,7,9,91,67.06457883,Intermediate
57,72,14,7,88,107.3844145,Beginner
56,71,16,9,91,111.6865813,Beginner
77,96,13,4,75,61.33067044,Intermediate
80,72,7,3,75,100.5911009,Professional
56,95,5,8,88,77.79186182,Intermediate
23,66,2,6,76,96.3158289,Advanced
74,72,8,12,92,83.02160072,Beginner
63,77,7,5,73,79.82631782,Intermediate
56,89,14,12,95,78.09366749,Beginner
55,72,13,4,77,57.32922583,Professional
48,85,18,7,64,97.07093369,Advanced
47,72,14,6,72,74.4616358,Advanced
52,97,7,13,97,80.22936112,Intermediate
66,62,9,5,75,81.36031259,Professional
79,76,5,3,76,112.897092,Professional
78,69,1,7,71,116.8738818,Professional
75,100,14,9,79,84.52313572,Intermediate
59,76,7,5,75,81.28116074,Professional
78,64,0,2,77,63.16916944,Beginner
29,68,5,3,81,96.75031614,Advanced
79,76,1,9,89,45.21873765,Beginner
52,73,16,8,68,59.97678735,Advanced
69,95,7,3,74,70.48494117,Intermediate
64,76,2,4,87,53.44015254,Beginner
64,75,3,3,68,80.71299677,Beginner
69,61,5,2,79,86.73116633,Beginner
35,77,8,8,68,100.3207569,Advanced
67,67,8,6,85,88.16184163,Beginner
59,69,9,6,90,73.02668771,Beginner
84,72,2,9,86,67.67198641,Beginner
64,100,4,4,72,115.3873081,Intermediate
80,66,4,6,82,85.78831837,Beginner
77,94,1,13,99,97.61484621,Beginner
81,74,0,0,68,86.05986864,Beginner
75,95,6,1,65,74.48408041,Intermediate
44,76,13,7,71,69.26066227,Advanced
58,77,8,3,81,79.67041457,Beginner
64,65,4,9,69,81.9231761,Professional
57,68,7,6,75,78.6262579,Professional
75,82,4,3,76,114.5646273,Professional
67,100,6,3,71,100.0516706,Intermediate
